Level,Date and Time,Source,Event ID,Task Category,Log,Computer,
Error,9/27/2017 7:34,EventCreate,1,None,Application,djkvdihost542.jakarta01.com,JAKARTA01\AdrianP  
Error,9/27/2017 7:33,EventCreate,1,None,Application,djkvdihost027.jakarta01.com,JAKARTA01\sulistyono  
Error,9/27/2017 7:33,EventCreate,1,None,Application,djkvdihost454.jakarta01.com,JAKARTA01\adhi  
Error,9/27/2017 7:32,WSH,1,None,Application,djkvdihost454.jakarta01.com,"CN=Adhi Pradityo password will expire in 4 day(s) at 10/1/2017 7:25:00 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,9/27/2017 7:33,EventCreate,1,None,Application,djkvdihost873.jakarta01.com,JAKARTA01\harry  
Error,9/27/2017 7:33,EventCreate,1,None,Application,djkvdihost720.jakarta01.com,JAKARTA01\ceciliadt  
Error,9/27/2017 7:33,EventCreate,1,None,Application,djkvdihost229.jakarta01.com,JAKARTA01\nunik  
Error,9/27/2017 7:32,EventCreate,1,None,Application,djkvdihost616.jakarta01.com,JAKARTA01\fardy  
Error,9/27/2017 7:32,EventCreate,1,None,Application,djkvdihost495.jakarta01.com,JAKARTA01\Ameilia  
Error,9/27/2017 7:32,WSH,1,None,Application,djkvdihost454.jakarta01.com,"CN=Adhi Pradityo password will expire in 4 day(s) at 10/1/2017 7:25:00 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,9/27/2017 7:32,EventCreate,1,None,Application,djkvdihost751.jakarta01.com,JAKARTA01\raditya  
Error,9/27/2017 7:32,EventCreate,1,None,Application,djkvdihost042.jakarta01.com,JAKARTA01\lenny  
Error,9/27/2017 7:32,EventCreate,1,None,Application,djkvdihost760.jakarta01.com,JAKARTA01\RURI  
Error,9/27/2017 7:31,EventCreate,1,None,Application,djkvdihost766.jakarta01.com,JAKARTA01\femmy  
Error,9/27/2017 7:31,EventCreate,1,None,Application,djkvdihost295.jakarta01.com,JAKARTA01\marchelius  
Error,9/27/2017 7:31,EventCreate,1,None,Application,djkvdihost825.jakarta01.com,JAKARTA01\Bob Jasper  
Error,9/27/2017 7:30,EventCreate,1,None,Application,djkvdihost185.jakarta01.com,JAKARTA01\heri  
Error,9/27/2017 7:30,EventCreate,1,None,Application,djkvdihost388.jakarta01.com,JAKARTA01\ayuningtias  
Error,9/27/2017 7:30,EventCreate,1,None,Application,djkvdihost830.jakarta01.com,JAKARTA01\rezky  
Error,9/27/2017 7:30,EventCreate,1,None,Application,djkvdihost553.jakarta01.com,JAKARTA01\kusumadita  
Error,9/27/2017 7:29,EventCreate,1,None,Application,djkvdihost860.jakarta01.com,JAKARTA01\sodeoka  
Error,9/27/2017 7:29,EventCreate,1,None,Application,djkvdihost049.jakarta01.com,JAKARTA01\ayu  
Error,9/27/2017 7:29,EventCreate,1,None,Application,djkvdihost660.jakarta01.com,JAKARTA01\gati  
Error,9/27/2017 7:29,EventCreate,1,None,Application,djkvdihost660.jakarta01.com,JAKARTA01\gati  
Error,9/27/2017 7:29,EventCreate,1,None,Application,djkvdihost660.jakarta01.com,JAKARTA01\gati  
Error,9/27/2017 7:28,EventCreate,1,None,Application,djkvdihost206.jakarta01.com,JAKARTA01\rusliadi  
Error,9/27/2017 7:28,EventCreate,1,None,Application,djkvdihost660.jakarta01.com,JAKARTA01\gati  
Error,9/27/2017 7:28,EventCreate,1,None,Application,djkvdihost173.jakarta01.com,JAKARTA01\vanya  
Error,9/27/2017 7:28,EventCreate,1,None,Application,djkvdihost034.jakarta01.com,JAKARTA01\antonius  
Error,9/27/2017 7:28,EventCreate,1,None,Application,djkvdihost726.jakarta01.com,JAKARTA01\nony  
Error,9/27/2017 7:28,EventCreate,1,None,Application,djkvdihost128.jakarta01.com,JAKARTA01\fatma  
Error,9/27/2017 7:28,EventCreate,1,None,Application,djkvdihost206.jakarta01.com,JAKARTA01\rusliadi  
Error,9/27/2017 7:28,EventCreate,1,None,Application,djkvdihost034.jakarta01.com,JAKARTA01\antonius  
Error,9/27/2017 7:28,EventCreate,1,None,Application,djkvdihost078.jakarta01.com,JAKARTA01\susilowati  
Error,9/27/2017 7:27,EventCreate,1,None,Application,djkvdihost739.jakarta01.com,JAKARTA01\binar  
Error,9/27/2017 7:27,EventCreate,1,None,Application,djkvdihost687.jakarta01.com,JAKARTA01\ailsa  
Error,9/27/2017 7:27,EventCreate,1,None,Application,djkvdihost463.jakarta01.com,JAKARTA01\livia  
Error,9/27/2017 7:27,WSH,1,None,Application,djkvdihost739.jakarta01.com,"CN=Binar Kistina Satcaningtyas password will expire in 1 day(s) at 9/28/2017 7:12:23 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,9/27/2017 7:27,EventCreate,1,None,Application,djkvdihost685.jakarta01.com,JAKARTA01\amanda  
Error,9/27/2017 7:26,EventCreate,1,None,Application,djkvdihost171.jakarta01.com,JAKARTA01\ronal  
Error,9/27/2017 7:27,WSH,1,None,Application,djkvdihost739.jakarta01.com,"CN=Binar Kistina Satcaningtyas password will expire in 1 day(s) at 9/28/2017 7:12:23 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,9/27/2017 7:26,EventCreate,1,None,Application,djkvdihost695.jakarta01.com,JAKARTA01\raras  
Error,9/27/2017 7:26,EventCreate,1,None,Application,djkvdihost695.jakarta01.com,JAKARTA01\raras  
Error,9/27/2017 7:26,EventCreate,1,None,Application,djkvdihost690.jakarta01.com,JAKARTA01\karen  
Error,9/27/2017 7:25,WSH,1,None,Application,djkvdihost171.jakarta01.com,"CN=Ronal Priguna Murni password will expire in 4 day(s) at 10/1/2017 7:10:52 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,9/27/2017 7:25,EventCreate,1,None,Application,djkvdihost039.jakarta01.com,JAKARTA01\topik  
Error,9/27/2017 7:25,WSH,1,None,Application,djkvdihost690.jakarta01.com,"CN=Karen Laurencia password will expire in 1 day(s) at 9/28/2017 7:15:10 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,9/27/2017 7:25,WSH,1,None,Application,djkvdihost171.jakarta01.com,"CN=Ronal Priguna Murni password will expire in 4 day(s) at 10/1/2017 7:10:52 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,9/27/2017 7:25,WSH,1,None,Application,djkvdihost690.jakarta01.com,"CN=Karen Laurencia password will expire in 1 day(s) at 9/28/2017 7:15:10 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,9/27/2017 7:25,EventCreate,1,None,Application,djkvdihost218.jakarta01.com,JAKARTA01\ailsa  
Error,9/27/2017 7:24,EventCreate,1,None,Application,djkvdihost815.jakarta01.com,JAKARTA01\aria  
Error,9/27/2017 7:24,EventCreate,1,None,Application,djkvdihost399.jakarta01.com,JAKARTA01\m iqbal  
Error,9/27/2017 7:23,EventCreate,1,None,Application,djkvdihost435.jakarta01.com,JAKARTA01\Dimas Satya  
Error,9/27/2017 7:23,EventCreate,1,None,Application,djkvdihost435.jakarta01.com,JAKARTA01\Dimas Satya  
Error,9/27/2017 7:23,EventCreate,1,None,Application,djkvdihost446.jakarta01.com,JAKARTA01\andini  
Error,9/27/2017 7:23,EventCreate,1,None,Application,djkvdihost346.jakarta01.com,JAKARTA01\Leli  
Error,9/27/2017 7:23,EventCreate,1,None,Application,djkvdihost435.jakarta01.com,JAKARTA01\Dimas Satya  
Error,9/27/2017 7:23,EventCreate,1,None,Application,djkvdihost428.jakarta01.com,JAKARTA01\risa  
Error,9/27/2017 7:22,EventCreate,1,None,Application,djkvdihost879.jakarta01.com,JAKARTA01\Kurnia Arisayuga  
Error,9/27/2017 7:22,EventCreate,1,None,Application,djkvdihost754.jakarta01.com,JAKARTA01\debby  
Error,9/27/2017 7:22,EventCreate,1,None,Application,djkvdihost820.jakarta01.com,JAKARTA01\gatots  
Error,9/27/2017 7:22,WSH,1,None,Application,djkvdihost879.jakarta01.com,"CN=Kurnia Arisayuga password will expire in 4 day(s) at 10/1/2017 8:01:35 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,9/27/2017 7:22,WSH,1,None,Application,djkvdihost879.jakarta01.com,"CN=Kurnia Arisayuga password will expire in 4 day(s) at 10/1/2017 8:01:35 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,9/27/2017 7:21,EventCreate,1,None,Application,djkvdihost018.jakarta01.com,JAKARTA01\andiani  
Error,9/27/2017 7:21,EventCreate,1,None,Application,djkvdihost119.jakarta01.com,JAKARTA01\dwinanto  
Error,9/27/2017 7:19,EventCreate,1,None,Application,djkvdihost349.jakarta01.com,JAKARTA01\nicole  
Error,9/27/2017 7:19,EventCreate,1,None,Application,djkvdihost125.jakarta01.com,JAKARTA01\DianRamadhania  
Error,9/27/2017 7:19,EventCreate,1,None,Application,djkvdihost450.jakarta01.com,JAKARTA01\HEra  
Error,9/27/2017 7:18,EventCreate,1,None,Application,djkvdihost516.jakarta01.com,JAKARTA01\willya  
Error,9/27/2017 7:18,EventCreate,1,None,Application,djkvdihost234.jakarta01.com,JAKARTA01\mauluddin  
Error,9/27/2017 7:18,EventCreate,1,None,Application,djkvdihost060.jakarta01.com,JAKARTA01\ester  
Error,9/27/2017 7:18,EventCreate,1,None,Application,djkvdihost213.jakarta01.com,JAKARTA01\danielhp  
Error,9/27/2017 7:17,EventCreate,1,None,Application,djkvdihost210.jakarta01.com,JAKARTA01\faiqa  
Error,9/27/2017 7:17,Application Error,1000,-100,Application,djkvdihost210.jakarta01.com,"Faulting application name: spoolsv.exe, version: 6.1.7601.17777, time stamp: 0x4f35efc3
Faulting module name: msvcrt.dll, version: 7.0.7601.17744, time stamp: 0x4eeaf722
Exception code: 0xc0000005
Fault offset: 0x0000aa14
Faulting process id: 0x630
Faulting application start time: 0x01d336b921240bee
Faulting application path: C:\Windows\System32\spoolsv.exe
Faulting module path: C:\Windows\system32\msvcrt.dll
Report Id: 2e73e74f-a319-11e7-b037-0050569f2e3d"
Error,9/27/2017 7:17,EventCreate,1,None,Application,djkvdihost852.jakarta01.com,JAKARTA01\katsuta  
Error,9/27/2017 7:17,EventCreate,1,None,Application,djkvdihost877.jakarta01.com,JAKARTA01\tsusaka  
Error,9/27/2017 7:17,EventCreate,1,None,Application,djkvdihost874.jakarta01.com,JAKARTA01\Nishinaka  
Error,9/27/2017 7:16,EventCreate,1,None,Application,djkvdihost210.jakarta01.com,JAKARTA01\faiqa  
Error,9/27/2017 7:15,EventCreate,1,None,Application,djkvdihost441.jakarta01.com,JAKARTA01\andrinur  
Error,9/27/2017 7:15,EventCreate,1,None,Application,djkvdihost716.jakarta01.com,JAKARTA01\muhammad zubayr  
Error,9/27/2017 7:14,EventCreate,1,None,Application,djkvdihost698.jakarta01.com,JAKARTA01\rusmelin  
Error,9/27/2017 7:12,EventCreate,1,None,Application,djkvdihost563.jakarta01.com,JAKARTA01\Patsiana  
Error,9/27/2017 7:11,EventCreate,1,None,Application,djkvdihost722.jakarta01.com,JAKARTA01\Fitri Nawawi  
Error,9/27/2017 7:11,EventCreate,1,None,Application,djkvdihost667.jakarta01.com,JAKARTA01\IRMALA  
Error,9/27/2017 7:10,EventCreate,1,None,Application,djkvdihost722.jakarta01.com,JAKARTA01\Fitri Nawawi  
Error,9/27/2017 7:10,EventCreate,1,None,Application,djkvdihost380.jakarta01.com,JAKARTA01\Eny Masruroh  
Error,9/27/2017 7:09,EventCreate,1,None,Application,djkvdihost313.jakarta01.com,JAKARTA01\Moh Ditto  
Error,9/27/2017 7:08,EventCreate,1,None,Application,djkvdihost628.jakarta01.com,JAKARTA01\azwar  
Error,9/27/2017 7:06,EventCreate,1,None,Application,djkvdihost251.jakarta01.com,JAKARTA01\hertanto  
Error,9/27/2017 7:05,EventCreate,1,None,Application,djkvdihost304.jakarta01.com,JAKARTA01\rusliyani  
Error,9/27/2017 7:03,EventCreate,1,None,Application,djkvdihost870.jakarta01.com,JAKARTA01\masuyama  
Error,9/27/2017 7:03,EventCreate,1,None,Application,djkvdihost332.jakarta01.com,JAKARTA01\Nur Alma  
Error,9/27/2017 7:02,EventCreate,1,None,Application,djkvdihost843.jakarta01.com,JAKARTA01\jeremia  
Error,9/27/2017 7:02,EventCreate,1,None,Application,djkvdihost843.jakarta01.com,JAKARTA01\jeremia  
Error,9/27/2017 7:01,EventCreate,1,None,Application,djkvdihost182.jakarta01.com,JAKARTA01\tjahja  
Error,9/27/2017 7:00,EventCreate,1,None,Application,djkvdihost545.jakarta01.com,JAKARTA01\dadi hardi  
Error,9/27/2017 6:57,EventCreate,1,None,Application,djkvdihost095.jakarta01.com,JAKARTA01\Pricillia  
Error,9/27/2017 6:56,EventCreate,1,None,Application,djkvdihost519.jakarta01.com,JAKARTA01\rini  
Error,9/27/2017 6:56,EventCreate,1,None,Application,djkvdihost786.jakarta01.com,JAKARTA01\dyah alit  
Error,9/27/2017 6:54,EventCreate,1,None,Application,djkvdihost199.jakarta01.com,JAKARTA01\Valdi  
Error,9/27/2017 6:52,EventCreate,1,None,Application,djkvdihost804.jakarta01.com,JAKARTA01\Pinta  
Error,9/27/2017 6:52,EventCreate,1,None,Application,djkvdihost592.jakarta01.com,JAKARTA01\alexander  
Error,9/27/2017 6:52,EventCreate,1,None,Application,djkvdihost271.jakarta01.com,JAKARTA01\mulyono  
Error,9/27/2017 6:51,EventCreate,1,None,Application,djkvdihost368.jakarta01.com,JAKARTA01\agungwd  
Error,9/27/2017 6:48,EventCreate,1,None,Application,djkvdihost520.jakarta01.com,JAKARTA01\kartika  
Error,9/27/2017 6:47,EventCreate,1,None,Application,djkvdihost157.jakarta01.com,JAKARTA01\susanto  
Error,9/27/2017 6:44,EventCreate,1,None,Application,djkvdihost858.jakarta01.com,JAKARTA01\Ouchi  
Error,9/27/2017 6:44,EventCreate,1,None,Application,djkvdihost848.jakarta01.com,JAKARTA01\ueda  
Error,9/27/2017 6:43,EventCreate,1,None,Application,djkvdihost255.jakarta01.com,JAKARTA01\Virgitha  
Error,9/27/2017 6:40,EventCreate,1,None,Application,djkvdihost854.jakarta01.com,JAKARTA01\bobby  
Error,9/27/2017 6:40,EventCreate,1,None,Application,djkvdihost228.jakarta01.com,JAKARTA01\cahyaningtiyas  
Error,9/27/2017 6:39,EventCreate,1,None,Application,djkvdihost179.jakarta01.com,JAKARTA01\suwilhan  
Error,9/27/2017 6:40,EventCreate,1,None,Application,djkvdihost571.jakarta01.com,JAKARTA01\moh rinov  
Error,9/27/2017 6:39,WSH,1,None,Application,djkvdihost179.jakarta01.com,"CN=Suwilhan Suwilhan password will expire in 4 day(s) at 10/1/2017 6:47:54 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,9/27/2017 6:39,WSH,1,None,Application,djkvdihost179.jakarta01.com,"CN=Suwilhan Suwilhan password will expire in 4 day(s) at 10/1/2017 6:47:54 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,9/27/2017 6:38,EventCreate,1,None,Application,djkvdihost640.jakarta01.com,JAKARTA01\henny  
Error,9/27/2017 6:37,EventCreate,1,None,Application,djkvdihost682.jakarta01.com,JAKARTA01\hersiari  
Error,9/27/2017 6:36,EventCreate,1,None,Application,djkvdihost377.jakarta01.com,JAKARTA01\kezia  
Error,9/27/2017 6:36,EventCreate,1,None,Application,djkvdihost872.jakarta01.com,JAKARTA01\Machida  
Error,9/27/2017 6:35,WSH,1,None,Application,djkvdihost377.jakarta01.com,"CN=Kezia Hapsari Siswosoubrotho password will expire in 4 day(s) at 10/1/2017 8:08:44 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,9/27/2017 6:35,EventCreate,1,None,Application,djkvdihost156.jakarta01.com,JAKARTA01\tobing  
Error,9/27/2017 6:35,WSH,1,None,Application,djkvdihost377.jakarta01.com,"CN=Kezia Hapsari Siswosoubrotho password will expire in 4 day(s) at 10/1/2017 8:08:44 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,9/27/2017 6:35,EventCreate,1,None,Application,djkvdihost817.jakarta01.com,JAKARTA01\nugraha  
Error,9/27/2017 6:34,EventCreate,1,None,Application,djkvdihost817.jakarta01.com,JAKARTA01\nugraha  
Error,9/27/2017 6:35,EventCreate,1,None,Application,djkvdihost821.jakarta01.com,JAKARTA01\margiati  
Error,9/27/2017 6:35,EventCreate,1,None,Application,djkvdihost498.jakarta01.com,JAKARTA01\poetry  
Error,9/27/2017 6:34,EventCreate,1,None,Application,djkvdihost817.jakarta01.com,JAKARTA01\nugraha  
Error,9/27/2017 6:33,EventCreate,1,None,Application,djkvdihost245.jakarta01.com,JAKARTA01\taufik  
Error,9/27/2017 6:30,EventCreate,1,None,Application,djkvdihost069.jakarta01.com,JAKARTA01\sasono  
Error,9/27/2017 6:29,EventCreate,1,None,Application,djkvdihost414.jakarta01.com,JAKARTA01\yofiandhy  
Error,9/27/2017 6:29,EventCreate,1,None,Application,djkvdihost053.jakarta01.com,JAKARTA01\hideo  
Error,9/27/2017 6:29,EventCreate,1,None,Application,djkvdihost414.jakarta01.com,JAKARTA01\yofiandhy  
Error,9/27/2017 6:26,EventCreate,1,None,Application,djkvdihost493.jakarta01.com,JAKARTA01\ianm  
Error,9/27/2017 6:22,EventCreate,1,None,Application,djkvdihost846.jakarta01.com,JAKARTA01\hastari  
Error,9/27/2017 6:20,EventCreate,1,None,Application,djkvdihost552.jakarta01.com,JAKARTA01\Linah  
Error,9/27/2017 6:20,Application Error,1000,-100,Application,djkvdihost552.jakarta01.com,"Faulting application name: spoolsv.exe, version: 6.1.7601.17777, time stamp: 0x4f35efc3
Faulting module name: msvcrt.dll, version: 7.0.7601.17744, time stamp: 0x4eeaf722
Exception code: 0xc0000005
Fault offset: 0x0000aa14
Faulting process id: 0x634
Faulting application start time: 0x01d336ae8729aa6c
Faulting application path: C:\Windows\System32\spoolsv.exe
Faulting module path: C:\Windows\system32\msvcrt.dll
Report Id: 50c8c916-a311-11e7-aad4-0050569f13d9"
Error,9/27/2017 6:19,EventCreate,1,None,Application,djkvdihost476.jakarta01.com,JAKARTA01\Aviv  
Error,9/27/2017 6:18,EventCreate,1,None,Application,djkvdihost164.jakarta01.com,JAKARTA01\cut nyak  
Error,9/27/2017 6:17,EventCreate,1,None,Application,djkvdihost555.jakarta01.com,JAKARTA01\michael  
Error,9/27/2017 6:15,EventCreate,1,None,Application,djkvdihost612.jakarta01.com,JAKARTA01\mulyanto  
Error,9/27/2017 6:14,EventCreate,1,None,Application,djkvdihost237.jakarta01.com,JAKARTA01\olly  
Error,9/27/2017 6:14,EventCreate,1,None,Application,djkvdihost076.jakarta01.com,JAKARTA01\puji sih  
Error,9/27/2017 6:12,EventCreate,1,None,Application,djkvdihost358.jakarta01.com,JAKARTA01\ridjal  
Error,9/27/2017 6:10,EventCreate,1,None,Application,djkvdihost781.jakarta01.com,JAKARTA01\arqom  
Error,9/27/2017 6:09,EventCreate,1,None,Application,djkvdihost481.jakarta01.com,JAKARTA01\Idafarida  
Error,9/27/2017 6:00,EventCreate,1,None,Application,djkvdihost096.jakarta01.com,JAKARTA01\Ajie  
Error,9/27/2017 5:57,EventCreate,1,None,Application,djkvdihost010.jakarta01.com,JAKARTA01\Argo  
Error,9/27/2017 5:56,EventCreate,1,None,Application,djkvdihost406.jakarta01.com,JAKARTA01\dhara  
Error,9/27/2017 5:54,EventCreate,1,None,Application,djkvdihost285.jakarta01.com,JAKARTA01\Erick  
Error,9/27/2017 5:54,WSH,1,None,Application,djkvdihost285.jakarta01.com,"CN=Erick Eka Putra password will expire in 4 day(s) at 10/1/2017 6:09:39 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,9/27/2017 5:54,WSH,1,None,Application,djkvdihost285.jakarta01.com,"CN=Erick Eka Putra password will expire in 4 day(s) at 10/1/2017 6:09:39 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,9/27/2017 5:51,EventCreate,1,None,Application,djkvdihost534.jakarta01.com,JAKARTA01\santoso  
Error,9/27/2017 5:50,EventCreate,1,None,Application,djkvdihost818.jakarta01.com,JAKARTA01\midasope  
Error,9/27/2017 5:50,WSH,1,None,Application,djkvdihost818.jakarta01.com,"CN=MIDASOpe password will expire in 1 day(s) at 9/28/2017 6:03:07 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,9/27/2017 5:50,WSH,1,None,Application,djkvdihost818.jakarta01.com,"CN=MIDASOpe password will expire in 1 day(s) at 9/28/2017 6:03:07 AM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,9/27/2017 5:47,EventCreate,1,None,Application,djkvdihost586.jakarta01.com,JAKARTA01\anisa  
Error,9/27/2017 5:46,EventCreate,1,None,Application,djkvdihost650.jakarta01.com,JAKARTA01\yosiakarta  
Error,9/27/2017 5:46,WSH,1,None,Application,djkvdihost650.jakarta01.com,"CN=Yosiakarta Yosiakarta password will expire in 4 day(s) at 10/1/2017 12:55:05 PM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,9/27/2017 5:46,WSH,1,None,Application,djkvdihost650.jakarta01.com,"CN=Yosiakarta Yosiakarta password will expire in 4 day(s) at 10/1/2017 12:55:05 PM

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,9/26/2017 21:02,EventCreate,1,None,Application,djkvdihost807.jakarta01.com,JAKARTA01\Teguh Aji  
Error,9/26/2017 21:02,EventCreate,1,None,Application,djkvdihost807.jakarta01.com,JAKARTA01\Teguh Aji  
Error,9/26/2017 20:15,EventCreate,1,None,Application,djkvdihost430.jakarta01.com,JAKARTA01\fferdian  
Error,9/26/2017 20:14,Application Error,1000,-100,Application,djkvdihost430.jakarta01.com,"Faulting application name: iexplore.exe, version: 11.0.9600.18639, time stamp: 0x58d6bb0d
Faulting module name: MSHTML.dll, version: 11.0.9600.18639, time stamp: 0x58d6c720
Exception code: 0xc0000005
Fault offset: 0x000ac604
Faulting process id: 0x1a08
Faulting application start time: 0x01d3366040eb97a9
Faulting application path: C:\Program Files\Internet Explorer\iexplore.exe
Faulting module path: C:\Windows\system32\MSHTML.dll
Report Id: b24a761d-a2bc-11e7-bf5e-0050569f0add"
Error,9/26/2017 20:08,EventCreate,1,None,Application,djkvdihost104.jakarta01.com,JAKARTA01\enrikko  
Error,9/26/2017 20:08,Application Error,1000,-100,Application,djkvdihost104.jakarta01.com,"Faulting application name: iexplore.exe, version: 11.0.9600.18639, time stamp: 0x58d6bb0d
Faulting module name: MSHTML.dll, version: 11.0.9600.18639, time stamp: 0x58d6c720
Exception code: 0xc0000005
Fault offset: 0x000ac604
Faulting process id: 0x197c
Faulting application start time: 0x01d33662fe629373
Faulting application path: C:\Program Files\Internet Explorer\iexplore.exe
Faulting module path: C:\Windows\system32\MSHTML.dll
Report Id: cc5139fc-a2bb-11e7-9137-0050569f3d56"
Error,9/26/2017 19:56,EventCreate,1,None,Application,djkvdihost235.jakarta01.com,JAKARTA01\ipuk  
Error,9/26/2017 19:56,EventCreate,1,None,Application,djkvdihost235.jakarta01.com,JAKARTA01\ipuk  
Error,9/26/2017 19:46,EventCreate,1,None,Application,djkvdihost414.jakarta01.com,JAKARTA01\gerald  
Error,9/26/2017 19:46,EventCreate,1,None,Application,djkvdihost414.jakarta01.com,JAKARTA01\gerald  
Error,9/26/2017 19:41,EventCreate,1,None,Application,djkvdihost792.jakarta01.com,JAKARTA01\wicaksono  
Error,9/26/2017 19:41,EventCreate,1,None,Application,djkvdihost792.jakarta01.com,JAKARTA01\wicaksono  
Error,9/26/2017 19:23,EventCreate,1,None,Application,djkvdihost635.jakarta01.com,JAKARTA01\andre cahyono  
Error,9/26/2017 19:00,EventCreate,1,None,Application,djkvdihost746.jakarta01.com,JAKARTA01\GUESTISD34  
Error,9/26/2017 18:29,EventCreate,1,None,Application,djkvdihost701.jakarta01.com,JAKARTA01\rahmatia  
Error,9/26/2017 18:29,EventCreate,1,None,Application,djkvdihost701.jakarta01.com,JAKARTA01\rahmatia  
Error,9/26/2017 18:29,EventCreate,1,None,Application,djkvdihost701.jakarta01.com,JAKARTA01\rahmatia  
Error,9/26/2017 18:29,EventCreate,1,None,Application,djkvdihost701.jakarta01.com,JAKARTA01\rahmatia  
Error,9/26/2017 18:28,EventCreate,1,None,Application,djkvdihost111.jakarta01.com,JAKARTA01\krisna  
Error,9/26/2017 18:28,Application Error,1000,-100,Application,djkvdihost111.jakarta01.com,"Faulting application name: OUTLOOK.EXE, version: 15.0.4919.1001, time stamp: 0x58d20482
Faulting module name: OUTLOOK.EXE, version: 15.0.4919.1001, time stamp: 0x58d20482
Exception code: 0xc0000005
Fault offset: 0x008924c4
Faulting process id: 0x1804
Faulting application start time: 0x01d3366289e8dcef
Faulting application path: C:\Program Files\Microsoft Office\Office15\OUTLOOK.EXE
Faulting module path: C:\Program Files\Microsoft Office\Office15\OUTLOOK.EXE
Report Id: d3d20257-a2ad-11e7-9125-0050569f18ea"
Error,9/26/2017 18:22,EventCreate,1,None,Application,djkvdihost515.jakarta01.com,JAKARTA01\elestari  
Error,9/26/2017 18:21,EventCreate,1,None,Application,djkvdihost199.jakarta01.com,JAKARTA01\adhi  
Error,9/26/2017 18:16,EventCreate,1,None,Application,djkvdihost237.jakarta01.com,JAKARTA01\Dwi anisa  
Error,9/26/2017 18:15,EventCreate,1,None,Application,djkvdihost237.jakarta01.com,JAKARTA01\Dwi anisa  
Error,9/26/2017 18:15,EventCreate,1,None,Application,djkvdihost310.jakarta01.com,JAKARTA01\kartika  
Error,9/26/2017 18:15,Application Error,1000,-100,Application,djkvdihost310.jakarta01.com,"Faulting application name: OUTLOOK.EXE, version: 15.0.4919.1001, time stamp: 0x58d20482
Faulting module name: OUTLOOK.EXE, version: 15.0.4919.1001, time stamp: 0x58d20482
Exception code: 0xc0000005
Fault offset: 0x008924c4
Faulting process id: 0x1cb0
Faulting application start time: 0x01d3365bcb51b0cf
Faulting application path: C:\Program Files\Microsoft Office\Office15\OUTLOOK.EXE
Faulting module path: C:\Program Files\Microsoft Office\Office15\OUTLOOK.EXE
Report Id: f87a176b-a2ab-11e7-852b-0050569f76c4"
Error,9/26/2017 18:10,EventCreate,1,None,Application,djkvdihost228.jakarta01.com,JAKARTA01\yosanta  
Error,9/26/2017 18:10,EventCreate,1,None,Application,djkvdihost540.jakarta01.com,JAKARTA01\nurfadila  
Error,9/26/2017 18:10,Application Error,1000,-100,Application,djkvdihost228.jakarta01.com,"Faulting application name: spoolsv.exe, version: 6.1.7601.17777, time stamp: 0x4f35efc3
Faulting module name: msvcrt.dll, version: 7.0.7601.17744, time stamp: 0x4eeaf722
Exception code: 0xc0000005
Fault offset: 0x0000aa14
Faulting process id: 0x638
Faulting application start time: 0x01d3360814bec222
Faulting application path: C:\Windows\System32\spoolsv.exe
Faulting module path: C:\Windows\system32\msvcrt.dll
Report Id: 48c4627c-a2ab-11e7-b241-0050569f72c1"
Error,9/26/2017 18:09,EventCreate,1,None,Application,djkvdihost540.jakarta01.com,JAKARTA01\nurfadila  
Error,9/26/2017 18:05,EventCreate,1,None,Application,djkvdihost275.jakarta01.com,JAKARTA01\Bryant  
Error,9/26/2017 18:05,Application Error,1000,-100,Application,djkvdihost275.jakarta01.com,"Faulting application name: OUTLOOK.EXE, version: 15.0.4919.1001, time stamp: 0x58d20482
Faulting module name: OUTLOOK.EXE, version: 15.0.4919.1001, time stamp: 0x58d20482
Exception code: 0xc0000005
Fault offset: 0x008924c4
Faulting process id: 0x1198
Faulting application start time: 0x01d33688926fb970
Faulting application path: C:\Program Files\Microsoft Office\Office15\OUTLOOK.EXE
Faulting module path: C:\Program Files\Microsoft Office\Office15\OUTLOOK.EXE
Report Id: 8c828cee-a2aa-11e7-b398-0050569f2f2d"
